0.000000	99.878034
0.001000	99.678392
0.002000	99.485001
0.003000	99.304115
0.004000	99.141984
0.005000	99.004861
0.006000	98.898998
0.007000	98.830647
0.008000	98.806059
0.009000	98.831487
0.010000	98.913182
0.011000	99.053881
0.012000	99.242255
0.013000	99.463461
0.014000	99.702655
0.015000	99.944992
0.016000	100.175628
0.017000	100.379720
0.018000	100.542424
0.019000	100.648895
0.020000	100.684290
0.021000	100.638826
0.022000	100.522966
0.023000	100.352235
0.024000	100.142158
0.025000	99.908260
0.026000	99.666065
0.027000	99.431097
0.028000	99.218883
0.029000	99.044946
0.030000	98.924811
0.031000	98.869938
0.032000	98.875528
0.033000	98.932718
0.034000	99.032643
0.035000	99.166440
0.036000	99.325245
0.037000	99.500194
0.038000	99.682424
0.039000	99.863070
0.040000	100.033269
0.041000	100.185692
0.042000	100.319145
0.043000	100.433970
0.044000	100.530508
0.045000	100.609101
0.046000	100.670090
0.047000	100.713817
0.048000	100.740622
0.049000	100.750848
0.050000	100.744836
0.051000	100.723093
0.052000	100.686797
0.053000	100.637289
0.054000	100.575913
0.055000	100.504010
0.056000	100.422925
0.057000	100.333999
0.058000	100.238576
0.059000	100.137997
0.060000	100.033606
0.061000	99.927144
0.062000	99.821942
0.063000	99.721732
0.064000	99.630243
0.065000	99.551206
0.066000	99.488352
0.067000	99.445410
0.068000	99.426110
0.069000	99.434185
0.070000	99.473363
0.071000	99.545441
0.072000	99.644479
0.073000	99.762605
0.074000	99.891943
0.075000	100.024622
0.076000	100.152766
0.077000	100.268503
0.078000	100.363958
0.079000	100.431259
0.080000	100.462532
0.081000	100.453042
0.082000	100.410612
0.083000	100.346202
0.084000	100.270776
0.085000	100.195294
0.086000	100.130717
0.087000	100.088008
0.088000	100.078127
0.089000	100.112037
0.090000	100.200699
0.091000	100.350689
0.092000	100.551041
0.093000	100.786403
0.094000	101.041423
0.095000	101.300750
0.096000	101.549032
0.097000	101.770917
0.098000	101.951054
0.099000	102.074091
0.100000	102.124677
0.101000	102.092562
0.102000	101.987913
0.103000	101.825998
0.104000	101.622086
