0.5	10.7448
0.50015	10.7446
0.500452	10.7441
0.500912	10.7434
0.501536	10.7423
0.502335	10.7409
0.503322	10.739
0.504511	10.7364
0.505923	10.7332
0.507577	10.7289
0.509501	10.7235
0.511721	10.7165
0.514272	10.7076
0.517189	10.6963
0.520513	10.6821
0.524288	10.6641
0.528564	10.6416
0.533391	10.6136
0.538827	10.5789
0.54493	10.5363
0.551761	10.4845
0.559381	10.422
0.567849	10.3476
0.577224	10.2603
0.587553	10.1594
0.598879	10.0451
0.611224	9.91887
0.624586	9.78645
0.638905	9.65762
0.654055	9.54601
0.669835	9.46829
0.685957	9.44214
0.685957	9.44214
0.685926	9.44213
0.685926	9.44213
0.685926	9.44213
0.685926	9.44213
0.685895	9.44212
0.685834	9.4421
0.685834	9.4421
0.685806	9.44209
0.685806	9.44209
0.685778	9.44208
0.685778	9.44208
0.685752	9.44208
0.685752	9.44208
0.685752	9.44208
0.685752	9.44208
0.685752	9.44208
0.685752	9.44208
0.685725	9.44207
0.685725	9.44207
0.6857	9.44206
0.685649	9.44205
0.685575	9.44203
0.685575	9.44203
0.685554	9.44203
0.685511	9.44202
0.685448	9.44201
0.685366	9.44199
0.685366	9.44199
0.68535	9.44199
0.68535	9.44199
0.68535	9.44199
0.68535	9.44199
0.685334	9.44199
0.685334	9.44199
0.685334	9.44199
0.685319	9.44199
0.685319	9.44199
0.685303	9.44198
0.685303	9.44198
0.685303	9.44198
0.685303	9.44198
0.685289	9.44198
0.685289	9.44198
0.685274	9.44198
0.685246	9.44198
0.685246	9.44198
0.685246	9.44198
0.685233	9.44197
0.685233	9.44197
0.685233	9.44197
0.68522	9.44197
0.685194	9.44197
0.685194	9.44197
0.685194	9.44197
0.685182	9.44197
0.685158	9.44197
0.685124	9.44196
0.685079	9.44196
0.685025	9.44195
0.684963	9.44195
0.684963	9.44195
0.684963	9.44195
0.684963	9.44195
0.684957	9.44195
0.684957	9.44195
0.684951	9.44195
0.684951	9.44195
0.684951	9.44195
0.684951	9.44195
0.684951	9.44195
0.684946	9.44195
0.684934	9.44195
0.684934	9.44195
0.684934	9.44195
0.684934	9.44195
0.684929	9.44195
0.684929	9.44195
0.684929	9.44195
0.684924	9.44195
0.684924	9.44195
0.684918	9.44195
0.684908	9.44195
0.684908	9.44195
0.684908	9.44195
0.684904	9.44195
0.684894	9.44195
0.684894	9.44195
0.68489	9.44194
0.68489	9.44194
0.68489	9.44194
0.68489	9.44194
0.68489	9.44194
0.68489	9.44194
0.684886	9.44194
0.684886	9.44194
0.684882	9.44194
0.684882	9.44194
0.684882	9.44194
0.684882	9.44194
0.684878	9.44194
0.68487	9.44194
0.68487	9.44194
0.68487	9.44194
0.684866	9.44194
0.684866	9.44194
0.684866	9.44194
0.684862	9.44194
0.684862	9.44194
0.684859	9.44194
0.684859	9.44194
0.684855	9.44194
0.684849	9.44194
0.684839	9.44194
0.684826	9.44194
0.68481	9.44194
0.68481	9.44194
0.684808	9.44194
0.684804	9.44194
0.684804	9.44194
0.684801	9.44194
0.684797	9.44194
0.684792	9.44194
0.684792	9.44194
0.684792	9.44194
0.684792	9.44194
0.684792	9.44194
0.68479	9.44194
0.68479	9.44194
0.684788	9.44194
0.684785	9.44194
0.68478	9.44194
0.68478	9.44194
0.684778	9.44194
